Date,Trial Name,File Path,Duration
2023-03-10,trial_11_participant_6_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,35.51060914993286
2023-03-10,trial_11_participant_7_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,46.17961001396179
2023-03-10,trial_15_participant_1_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,37.71917271614075
2023-03-10,trial_15_participant_2_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,21.166988372802734
2023-03-10,trial_15_participant_3_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,31.602116346359253
2023-03-10,trial_15_participant_4_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,33.71420764923096
2023-03-10,trial_7_participant_5_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,25.859243392944336
2023-03-10,trial_7_participant_8_-504446773508767833.json,G:/My Drive/.EVERYTHING COLBY/GITHUB/FIX8 - BIG CHANGES/fix8/datasets/AlMadi2018/stimulas_-504446773508767833/stimulas_-504446773508767833.png,37.252121925354004
